location,year,month,date,new_cases,positive_rate,population,median_age
Spain,2020,June,16,219,0.01,46754783,45.5
Spain,2020,June,17,355,0.01,46754783,45.5
Spain,2020,June,18,585,0.011,46754783,45.5
Spain,2020,June,19,307,0.011,46754783,45.5
Spain,2020,June,20,363,0.011,46754783,45.5
Spain,2020,June,21,334,0.011,46754783,45.5
Spain,2020,June,22,232,0.012,46754783,45.5
Spain,2020,June,23,248,0.013,46754783,45.5
Spain,2020,June,24,334,0.013,46754783,45.5
Spain,2020,June,25,400,0.012,46754783,45.5
Spain,2020,June,26,419,0.013,46754783,45.5
Spain,2020,June,27,564,0.014,46754783,45.5
Spain,2020,June,28,301,0.014,46754783,45.5
Spain,2020,June,29,200,0.014,46754783,45.5
Spain,2020,June,30,301,0.014,46754783,45.5
Spain,2020,July,1,388,0.015,46754783,45.5
Spain,2020,July,2,444,0.015,46754783,45.5
Spain,2020,July,3,442,0.015,46754783,45.5
Spain,2020,July,4,0,0.011,46754783,45.5
Spain,2020,July,5,0,0.009,46754783,45.5
Spain,2020,July,6,1244,0.015,46754783,45.5
Spain,2020,July,7,341,0.015,46754783,45.5
Spain,2020,July,8,383,0.014,46754783,45.5
Spain,2020,July,9,543,0.014,46754783,45.5
Spain,2020,July,10,852,0.016,46754783,45.5
Spain,2020,July,11,0,0.016,46754783,45.5
Spain,2020,July,12,0,0.016,46754783,45.5
Spain,2020,July,13,2045,0.019,46754783,45.5
Spain,2020,July,14,666,0.021,46754783,45.5
Spain,2020,July,15,875,0.023,46754783,45.5
Spain,2020,July,16,1361,0.026,46754783,45.5
Spain,2020,July,17,1400,0.027,46754783,45.5
Spain,2020,July,18,0,0.027,46754783,45.5
Spain,2020,July,19,0,0.026,46754783,45.5
Spain,2020,July,20,4581,0.035,46754783,45.5
Spain,2020,July,21,1358,0.037,46754783,45.5
Spain,2020,July,22,1357,0.038,46754783,45.5
Spain,2020,July,23,2615,0.041,46754783,45.5
Spain,2020,July,24,2255,0.044,46754783,45.5
Spain,2020,July,25,0,0.043,46754783,45.5
Spain,2020,July,26,0,0.042,46754783,45.5
Spain,2020,July,27,6361,0.048,46754783,45.5
Spain,2020,July,28,1828,0.049,46754783,45.5
Spain,2020,July,29,2031,0.05,46754783,45.5
Spain,2020,July,30,2789,0.05,46754783,45.5
Spain,2020,July,31,3092,0.052,46754783,45.5
Estonia,2020,June,1,4,0.006,1326539,42.7
Estonia,2020,June,2,1,0.007,1326539,42.7
Estonia,2020,June,3,0,0.005,1326539,42.7
Estonia,2020,June,4,10,0.006,1326539,42.7
Estonia,2020,June,5,10,0.006,1326539,42.7
Estonia,2020,June,6,20,0.008,1326539,42.7
Estonia,2020,June,7,21,0.01,1326539,42.7
Estonia,2020,June,8,8,0.011,1326539,42.7
Estonia,2020,June,9,1,0.011,1326539,42.7
Estonia,2020,June,10,7,0.012,1326539,42.7
Estonia,2020,June,11,11,0.013,1326539,42.7
Estonia,2020,June,12,7,0.013,1326539,42.7
Estonia,2020,June,13,5,0.01,1326539,42.7
Estonia,2020,June,14,3,0.007,1326539,42.7
Estonia,2020,June,15,0,0.006,1326539,42.7
Estonia,2020,June,16,1,0.005,1326539,42.7
Estonia,2020,June,17,1,0.004,1326539,42.7
Estonia,2020,June,18,2,0.003,1326539,42.7
Estonia,2020,June,19,0,0.002,1326539,42.7
Estonia,2020,June,20,2,0.001,1326539,42.7
Estonia,2020,June,21,2,0.001,1326539,42.7
Estonia,2020,June,22,0,0.001,1326539,42.7
Estonia,2020,June,23,0,0.001,1326539,42.7
Estonia,2020,June,24,1,0.002,1326539,42.7
Estonia,2020,June,25,1,0.002,1326539,42.7
Estonia,2020,June,26,1,0.002,1326539,42.7
Estonia,2020,June,27,2,0.003,1326539,42.7
Estonia,2020,June,28,0,0.002,1326539,42.7
Estonia,2020,June,29,1,0.002,1326539,42.7
Estonia,2020,June,30,0,0.002,1326539,42.7
Estonia,2020,July,1,2,0.002,1326539,42.7
Estonia,2020,July,2,0,0.002,1326539,42.7
Estonia,2020,July,3,1,0.002,1326539,42.7
Estonia,2020,July,4,1,0.001,1326539,42.7
Estonia,2020,July,5,2,0.002,1326539,42.7
Estonia,2020,July,6,0,0.002,1326539,42.7
Estonia,2020,July,7,1,0.002,1326539,42.7
Estonia,2020,July,8,1,0.002,1326539,42.7
Estonia,2020,July,9,8,0.005,1326539,42.7
Estonia,2020,July,10,8,0.007,1326539,42.7
Estonia,2020,July,11,2,0.008,1326539,42.7
Estonia,2020,July,12,1,0.008,1326539,42.7
Estonia,2020,July,13,0,0.008,1326539,42.7
Estonia,2020,July,14,0,0.008,1326539,42.7
Estonia,2020,July,15,1,0.008,1326539,42.7
Estonia,2020,July,16,1,0.005,1326539,42.7
Estonia,2020,July,17,0,0.002,1326539,42.7
Estonia,2020,July,18,4,0.003,1326539,42.7
Estonia,2020,July,19,1,0.003,1326539,42.7
Estonia,2020,July,20,0,0.003,1326539,42.7
Estonia,2020,July,21,0,0.003,1326539,42.7
Estonia,2020,July,22,1,0.003,1326539,42.7
Estonia,2020,July,23,3,0.004,1326539,42.7
Estonia,2020,July,24,2,0.005,1326539,42.7
Estonia,2020,July,25,1,0.003,1326539,42.7
Estonia,2020,July,26,5,0.005,1326539,42.7
Estonia,2020,July,27,1,0.005,1326539,42.7
Estonia,2020,July,28,4,0.007,1326539,42.7
Estonia,2020,July,29,0,0.006,1326539,42.7
Estonia,2020,July,30,4,0.006,1326539,42.7
Estonia,2020,July,31,9,0.008,1326539,42.7
