year,month,day,location,daily_vaccinations_per_million,total_vaccinations_per_hundred
2021,5,21,Idaho,2535,67.07
2021,5,22,Idaho,2680,67.48
2021,5,23,Idaho,2603,67.82
2021,5,24,Idaho,2634,67.98
2021,5,25,Idaho,2652,68.07
2021,5,26,Idaho,2538,68.27
2021,5,27,Idaho,2420,68.49
2021,5,28,Idaho,2368,68.72
2021,5,29,Idaho,2149,68.99
2021,5,30,Idaho,1973,69.2
2021,5,31,Idaho,1865,NA
2021,6,1,Idaho,1868,69.37
2021,6,2,Idaho,1653,69.42
2021,6,3,Idaho,1556,69.58
2021,6,4,Idaho,1490,69.77
2021,6,5,Idaho,1431,69.99
2021,6,6,Idaho,1132,69.99
2021,6,7,Idaho,1445,70.3
2021,6,8,Idaho,1421,70.37
2021,6,9,Idaho,1627,70.56
2021,6,10,Idaho,1758,70.81
2021,6,11,Idaho,1486,70.81
2021,6,12,Idaho,1467,71.02
2021,6,13,Idaho,1708,71.19
2021,6,14,Idaho,2128,71.79
2021,6,15,Idaho,2182,71.9
2021,6,16,Idaho,1916,71.9
2021,6,17,Idaho,2176,72.33
2021,6,18,Idaho,2384,72.48
2021,6,19,Idaho,2356,72.66
2021,6,20,Idaho,2289,72.79
2021,6,21,Idaho,1602,72.91
2021,6,22,Idaho,1508,72.95
2021,6,23,Idaho,1680,73.08
2021,6,24,Idaho,1076,73.08
2021,6,25,Idaho,1062,73.22
2021,6,26,Idaho,1051,73.4
2021,6,27,Idaho,1246,73.66
2021,6,28,Idaho,1336,73.84
2021,6,29,Idaho,1390,73.93
2021,6,30,Idaho,1408,74.06
2021,7,1,Idaho,1575,74.18
2021,7,2,Idaho,1519,74.28
2021,7,3,Idaho,1415,74.39
2021,7,4,Idaho,1250,74.54
2021,7,5,Idaho,1098,NA
2021,7,6,Idaho,1091,74.69
2021,7,7,Idaho,946,74.73
2021,7,8,Idaho,934,74.84
2021,7,9,Idaho,952,74.95
2021,7,10,Idaho,938,75.05
2021,7,11,Idaho,899,75.16
2021,7,12,Idaho,873,75.22
2021,7,13,Idaho,821,75.26
2021,7,14,Idaho,892,75.35
2021,7,15,Idaho,857,75.44
2021,7,16,Idaho,844,75.54
2021,7,17,Idaho,827,75.63
2021,7,18,Idaho,784,75.71
2021,7,19,Idaho,774,75.77
2021,7,20,Idaho,705,75.76
2021,7,21,Idaho,707,75.85
2021,7,22,Idaho,731,75.95
2021,7,23,Idaho,725,76.05
2021,7,24,Idaho,755,76.15
2021,7,25,Idaho,799,76.27
2021,7,26,Idaho,836,76.35
2021,7,27,Idaho,907,76.39
2021,7,28,Idaho,929,76.5
2021,7,29,Idaho,954,76.62
2021,7,30,Idaho,990,76.74
2021,7,31,Idaho,1020,76.87
2021,8,1,Idaho,1083,77.03
2021,8,2,Idaho,1092,77.12
2021,8,3,Idaho,1110,77.17
2021,8,4,Idaho,1114,77.27
2021,8,5,Idaho,1145,77.42
2021,8,6,Idaho,1178,77.56
2021,8,7,Idaho,1189,77.7
2021,8,8,Idaho,1169,77.85
2021,8,9,Idaho,1191,77.95
2021,8,10,Idaho,1177,77.99
2021,8,11,Idaho,1193,78.11
2021,8,12,Idaho,1158,78.23
2021,8,13,Idaho,1180,78.39
2021,8,14,Idaho,1244,78.57
2021,8,15,Idaho,1299,78.76
2021,8,16,Idaho,1344,78.89
2021,8,17,Idaho,1389,78.97
2021,8,18,Idaho,1459,79.13
2021,8,19,Idaho,1599,79.35
2021,8,20,Idaho,1657,79.55
2021,8,21,Idaho,1685,79.75
2021,8,22,Idaho,1831,80.04
2021,8,23,Idaho,2069,80.34
2021,8,24,Idaho,2065,80.41
2021,8,25,Idaho,2088,80.59
2021,8,26,Idaho,2087,80.81
2021,8,27,Idaho,2110,81.03
2021,8,28,Idaho,2145,81.25
2021,8,29,Idaho,2047,81.47
2021,8,30,Idaho,1841,81.63
2021,8,31,Idaho,1796,81.67
2021,9,1,Idaho,1819,81.87
2021,9,2,Idaho,1825,82.09
2021,9,3,Idaho,1895,82.35
2021,9,4,Idaho,1881,82.57
2021,9,5,Idaho,1792,NA
2021,9,6,Idaho,1795,NA
2021,9,7,Idaho,1960,83.04
2021,9,8,Idaho,1767,83.1
2021,9,9,Idaho,1676,83.26
2021,9,10,Idaho,1676,83.53
2021,9,11,Idaho,1725,83.78
2021,9,12,Idaho,1866,84.03
2021,9,13,Idaho,1896,84.21
2021,9,14,Idaho,1830,84.32
2021,9,15,Idaho,2025,84.52
2021,9,16,Idaho,2142,84.76
2021,9,17,Idaho,2073,84.98
2021,9,18,Idaho,2013,85.19
2021,9,19,Idaho,1993,85.43
2021,9,20,Idaho,1972,85.59
2021,9,21,Idaho,1974,85.7
2021,9,22,Idaho,1971,85.9
2021,1,12,Illinois,NA,2.74
2021,1,13,Illinois,1488,2.89
2021,1,14,Illinois,2236,3.19
2021,1,15,Illinois,2387,3.45
2021,1,16,Illinois,2222,NA
2021,1,17,Illinois,2123,NA
2021,1,18,Illinois,2057,NA
2021,1,19,Illinois,2010,4.15
2021,1,20,Illinois,1962,4.26
2021,1,21,Illinois,1881,4.5
2021,1,22,Illinois,1914,4.79
2021,1,23,Illinois,2200,5.17
2021,1,24,Illinois,2453,5.52
2021,1,25,Illinois,2478,5.71
2021,1,26,Illinois,2398,5.82
2021,1,27,Illinois,2556,6.05
2021,1,28,Illinois,2850,6.5
2021,1,29,Illinois,3123,6.98
2021,1,30,Illinois,3315,7.49
2021,1,31,Illinois,3522,7.98
2021,2,1,Illinois,3738,8.32
2021,2,2,Illinois,3778,8.47
2021,2,3,Illinois,3855,8.75
2021,2,4,Illinois,4003,9.3
2021,2,5,Illinois,4093,9.84
2021,2,6,Illinois,4297,10.5
2021,2,7,Illinois,4398,11.06
2021,2,8,Illinois,4542,11.5
2021,2,9,Illinois,4562,11.66
2021,2,10,Illinois,4861,12.15
2021,2,11,Illinois,4808,12.66
2021,2,12,Illinois,4819,13.22
2021,2,13,Illinois,4990,13.99
2021,2,14,Illinois,5103,14.63
2021,2,15,Illinois,5035,NA
2021,2,16,Illinois,5373,15.42
2021,2,17,Illinois,5144,15.75
2021,2,18,Illinois,4876,16.08
2021,2,19,Illinois,5632,17.16
2021,2,20,Illinois,5512,17.85
2021,2,21,Illinois,5471,18.46
2021,2,22,Illinois,5074,18.58
2021,2,23,Illinois,5204,19.07
2021,2,24,Illinois,5245,19.42
2021,2,25,Illinois,5435,19.88
2021,2,26,Illinois,5245,20.83
2021,2,27,Illinois,5341,21.59
2021,2,28,Illinois,5464,22.29
2021,3,1,Illinois,6225,22.94
2021,3,2,Illinois,6121,23.35
2021,3,3,Illinois,6325,23.85
2021,3,4,Illinois,6632,24.52
2021,3,5,Illinois,6365,25.29
2021,3,6,Illinois,6829,26.37
2021,3,7,Illinois,7322,27.41
2021,3,8,Illinois,7500,28.19
2021,3,9,Illinois,7239,28.42
2021,3,10,Illinois,7330,28.98
2021,3,11,Illinois,7554,29.81
2021,3,12,Illinois,8127,30.98
2021,3,13,Illinois,9654,33.12
2021,3,14,Illinois,8160,33.12
2021,3,15,Illinois,8186,33.92
2021,3,16,Illinois,8771,34.56
2021,3,17,Illinois,8987,35.27
2021,3,18,Illinois,9095,36.18
2021,3,19,Illinois,8546,36.96
2021,3,20,Illinois,7090,38.09
2021,3,21,Illinois,8605,39.15
2021,3,22,Illinois,8494,39.86
2021,3,23,Illinois,8090,40.22
2021,3,24,Illinois,7978,40.86
2021,3,25,Illinois,7929,41.73
2021,3,26,Illinois,8217,42.71
2021,3,27,Illinois,8071,43.74
2021,3,28,Illinois,8131,44.84
2021,3,29,Illinois,8370,45.72
2021,3,30,Illinois,8421,46.12
2021,3,31,Illinois,8516,46.82
2021,4,1,Illinois,8856,47.93
2021,4,2,Illinois,8793,48.87
2021,4,3,Illinois,9004,50.04
2021,4,4,Illinois,9092,51.2
2021,4,5,Illinois,9008,52.03
2021,4,6,Illinois,8841,52.3
2021,4,7,Illinois,8939,53.08
2021,4,8,Illinois,8878,54.14
2021,4,9,Illinois,9308,55.38
2021,4,10,Illinois,9516,56.7
2021,4,11,Illinois,9862,58.11
2021,4,12,Illinois,10180,59.15
2021,4,13,Illinois,11259,60.19
2021,4,14,Illinois,9654,59.83
2021,4,15,Illinois,9727,60.95
2021,4,16,Illinois,9448,62
2021,4,17,Illinois,9499,63.35
2021,4,18,Illinois,9317,64.63
2021,4,19,Illinois,9136,65.55
2021,4,20,Illinois,8402,66.07
2021,4,21,Illinois,9846,66.73
2021,4,22,Illinois,9951,67.92
2021,4,23,Illinois,9988,68.99
2021,4,24,Illinois,9612,70.08
2021,4,25,Illinois,9267,71.12
2021,4,26,Illinois,8870,71.76
2021,4,27,Illinois,8703,72.16
2021,4,28,Illinois,8699,72.82
2021,4,29,Illinois,8222,73.67
2021,4,30,Illinois,7931,74.54
2021,5,1,Illinois,7565,75.37
2021,5,2,Illinois,7108,76.09
2021,5,3,Illinois,6707,76.45
2021,5,4,Illinois,6325,76.59
2021,5,5,Illinois,5883,76.93
2021,5,6,Illinois,5911,77.81
2021,5,7,Illinois,5821,78.61
2021,5,8,Illinois,5473,79.21
2021,5,9,Illinois,5688,80.07
2021,5,10,Illinois,6091,80.72
2021,5,11,Illinois,6696,81.27
2021,5,12,Illinois,6879,81.75
2021,5,13,Illinois,6473,82.34
2021,5,14,Illinois,6112,82.89
2021,5,15,Illinois,6160,83.52
2021,5,16,Illinois,6290,84.48
2021,5,17,Illinois,6161,85.03
2021,5,18,Illinois,5733,85.29
2021,5,19,Illinois,5546,85.63
2021,5,20,Illinois,5792,86.4
2021,5,21,Illinois,6040,87.12
2021,5,22,Illinois,6584,88.13
2021,5,23,Illinois,6094,88.74
2021,5,24,Illinois,5997,89.23
2021,5,25,Illinois,6039,89.51
2021,5,26,Illinois,6116,89.91
2021,5,27,Illinois,5711,90.39
2021,5,28,Illinois,4690,90.4
2021,5,29,Illinois,4695,91.41
2021,5,30,Illinois,4444,91.85
2021,5,31,Illinois,4101,NA
2021,6,1,Illinois,4039,92.34
2021,6,2,Illinois,3665,92.48
2021,6,3,Illinois,3319,92.72
2021,6,4,Illinois,3731,93.01
2021,6,5,Illinois,2902,93.44
2021,6,6,Illinois,2279,93.45
2021,6,7,Illinois,3123,94.28
2021,6,8,Illinois,3153,94.55
2021,6,9,Illinois,3468,94.91
2021,6,10,Illinois,3704,95.31
2021,6,11,Illinois,3282,95.31
2021,6,12,Illinois,3387,95.82
2021,6,13,Illinois,3869,96.16
2021,6,14,Illinois,3826,96.96
2021,6,15,Illinois,3960,97.32
2021,6,16,Illinois,3452,97.32
2021,6,17,Illinois,4283,98.31
2021,6,18,Illinois,4721,98.62
2021,6,19,Illinois,4583,99.02
2021,6,20,Illinois,4382,99.22
2021,6,21,Illinois,3673,99.53
2021,6,22,Illinois,3350,99.67
2021,6,23,Illinois,3604,99.84
2021,6,24,Illinois,2518,100.07
2021,6,25,Illinois,2444,100.33
2021,6,26,Illinois,2330,100.65
2021,6,27,Illinois,3029,101.34
2021,6,28,Illinois,3677,102.11
2021,6,29,Illinois,3584,102.18
2021,6,30,Illinois,3598,102.36
2021,7,1,Illinois,3622,102.61
2021,7,2,Illinois,3588,102.84
2021,7,3,Illinois,3424,103.05
2021,7,4,Illinois,2768,103.28
2021,7,5,Illinois,1833,NA
2021,7,6,Illinois,1891,103.5
2021,7,7,Illinois,1639,103.51
2021,7,8,Illinois,1448,103.62
2021,7,9,Illinois,1402,103.82
2021,7,10,Illinois,1399,104.03
2021,7,11,Illinois,1337,104.22
2021,7,12,Illinois,1399,104.37
2021,7,13,Illinois,1406,104.48
2021,7,14,Illinois,1690,104.69
2021,7,15,Illinois,1802,104.88
2021,7,16,Illinois,1772,105.06
2021,7,17,Illinois,1725,105.24
2021,7,18,Illinois,1711,105.42
2021,7,19,Illinois,1704,105.56
2021,7,20,Illinois,1668,105.65
2021,7,21,Illinois,1586,105.8
2021,7,22,Illinois,1617,106.01
2021,7,23,Illinois,1647,106.21
2021,7,24,Illinois,1612,106.37
2021,7,25,Illinois,1594,106.53
2021,7,26,Illinois,1538,106.64
2021,7,27,Illinois,1503,106.7
2021,7,28,Illinois,1448,106.82
2021,7,29,Illinois,1465,107.04
2021,7,30,Illinois,1725,107.42
2021,7,31,Illinois,1788,107.62
2021,8,1,Illinois,2068,107.98
2021,8,2,Illinois,2149,108.14
2021,8,3,Illinois,2212,108.25
2021,8,4,Illinois,2282,108.41
2021,8,5,Illinois,2275,108.63
2021,8,6,Illinois,2021,108.84
2021,8,7,Illinois,2041,109.05
2021,8,8,Illinois,1835,109.26
2021,8,9,Illinois,2028,109.56
2021,8,10,Illinois,2058,109.69
2021,8,11,Illinois,2034,109.84
2021,8,12,Illinois,1931,109.98
2021,8,13,Illinois,2251,110.41
2021,8,14,Illinois,2499,110.8
2021,8,15,Illinois,2690,111.15
2021,8,16,Illinois,2899,111.59
